dt(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-2 %lux/m^-2
1.21851e+01 5.32185e-03 0 0E+00 1.182633E+03 0E+00 95.39006710831971
1.22555e+01 5.32139e-03 0 0E+00 1.182531E+03 0E+00 95.38182196220136
1.23260e+01 5.32058e-03 0 0E+00 1.182351E+03 0E+00 95.36730333534085
1.23964e+01 5.32041e-03 0 0E+00 1.182313E+03 0E+00 95.3642562161232
1.24669e+01 5.31853e-03 0 0E+00 1.181896E+03 0E+00 95.3305586624222
1.25373e+01 5.31844e-03 0 0E+00 1.181876E+03 0E+00 95.32894548165991
1.26078e+01 5.31797e-03 0 0E+00 1.181771E+03 0E+00 95.32052109323466
1.26782e+01 5.31665e-03 0 0E+00 1.181478E+03 0E+00 95.29686110872122
1.27486e+01 5.31599e-03 0 0E+00 1.181331E+03 0E+00 95.28503111646447
1.28191e+01 5.31498e-03 0 0E+00 1.181107E+03 0E+00 95.26692764346554
1.28896e+01 5.31467e-03 0 0E+00 1.181038E+03 0E+00 95.261371131951
1.29600e+01 5.31315e-03 0 0E+00 1.1807E+03 0E+00 95.23412630129914
1.30305e+01 5.31296e-03 0 0E+00 1.180658E+03 0E+00 95.23072069746766
1.31009e+01 5.31191e-03 0 0E+00 1.180424E+03 0E+00 95.21190025524105
1.31714e+01 5.31248e-03 0 0E+00 1.180551E+03 0E+00 95.22211706673548
1.32418e+01 5.31114e-03 0 0E+00 1.180253E+03 0E+00 95.19809859760818
1.33123e+01 5.30968e-03 0 0E+00 1.179929E+03 0E+00 95.17192922079784
1.33827e+01 5.30916e-03 0 0E+00 1.179813E+03 0E+00 95.162608620838
1.34532e+01 5.30807e-03 0 0E+00 1.179571E+03 0E+00 95.14307120938369
1.35236e+01 5.30787e-03 0 0E+00 1.179527E+03 0E+00 95.13948636324528
1.35940e+01 5.30767e-03 0 0E+00 1.179482E+03 0E+00 95.13590151710687
1.36644e+01 5.30653e-03 0 0E+00 1.179229E+03 0E+00 95.11546789411798
1.37349e+01 5.30468e-03 0 0E+00 1.178818E+03 0E+00 95.08230806733775
1.38053e+01 5.30478e-03 0 0E+00 1.17884E+03 0E+00 95.08410049040694
1.38758e+01 5.30319e-03 0 0E+00 1.178487E+03 0E+00 95.05560096360664
1.39462e+01 5.30309e-03 0 0E+00 1.178464E+03 0E+00 95.05380854053745
1.40167e+01 5.30230e-03 0 0E+00 1.178289E+03 0E+00 95.03964839829074
1.40872e+01 5.30114e-03 0 0E+00 1.178031E+03 0E+00 95.01885629068799
1.41576e+01 5.30009e-03 0 0E+00 1.177798E+03 0E+00 95.0000358484614
1.42280e+01 5.29933e-03 0 0E+00 1.177629E+03 0E+00 94.98641343313544
1.42985e+01 5.29849e-03 0 0E+00 1.177442E+03 0E+00 94.97135707935415
1.43689e+01 5.29728e-03 0 0E+00 1.177173E+03 0E+00 94.9496687602168
1.44393e+01 5.29715e-03 0 0E+00 1.177144E+03 0E+00 94.94733861022684
1.45098e+01 5.29678e-03 0 0E+00 1.177062E+03 0E+00 94.94070664487079
1.45802e+01 5.29565e-03 0 0E+00 1.176811E+03 0E+00 94.92045226418881
1.46507e+01 5.29400e-03 0 0E+00 1.176444E+03 0E+00 94.89087728354698
1.47211e+01 5.29441e-03 0 0E+00 1.176536E+03 0E+00 94.89822621813072
1.47916e+01 5.29355e-03 0 0E+00 1.176344E+03 0E+00 94.88281137973559
1.48620e+01 5.29352e-03 0 0E+00 1.176338E+03 0E+00 94.88227365281482
1.49325e+01 5.29248e-03 0 0E+00 1.176107E+03 0E+00 94.8636324528951
1.50029e+01 5.29154e-03 0 0E+00 1.175898E+03 0E+00 94.84678367604462
1.51137e+01 5.29146e-03 0 0E+00 1.17588E+03 0E+00 94.84534973758926
1.51841e+01 5.29132e-03 0 0E+00 1.175849E+03 0E+00 94.84284034529239
1.52546e+01 5.28935e-03 0 0E+00 1.175411E+03 0E+00 94.8075296108291
1.53250e+01 5.28900e-03 0 0E+00 1.175333E+03 0E+00 94.8012561300869
1.53955e+01 5.28850e-03 0 0E+00 1.175222E+03 0E+00 94.79229401474088
1.54660e+01 5.28711e-03 0 0E+00 1.174913E+03 0E+00 94.76737933407898
1.55364e+01 5.28601e-03 0 0E+00 1.174669E+03 0E+00 94.74766268031775
1.56069e+01 5.28626e-03 0 0E+00 1.174724E+03 0E+00 94.75214373799076
1.56773e+01 5.28567e-03 0 0E+00 1.174593E+03 0E+00 94.74156844188246
1.57478e+01 5.28513e-03 0 0E+00 1.174473E+03 0E+00 94.73188935730877
1.58182e+01 5.28209e-03 0 0E+00 1.173798E+03 0E+00 94.67739969600503
1.58887e+01 5.28082e-03 0 0E+00 1.173516E+03 0E+00 94.65463592302619
1.59591e+01 5.28054e-03 0 0E+00 1.173453E+03 0E+00 94.64961713843242
1.60296e+01 5.27951e-03 0 0E+00 1.173224E+03 0E+00 94.63115518081965
1.61000e+01 5.27970e-03 0 0E+00 1.173267E+03 0E+00 94.63456078465113
1.61705e+01 5.27897e-03 0 0E+00 1.173104E+03 0E+00 94.62147609624593
1.62409e+01 5.27776e-03 0 0E+00 1.172836E+03 0E+00 94.5997877771086
1.63114e+01 5.27690e-03 0 0E+00 1.172644E+03 0E+00 94.58437293871346
1.63819e+01 5.27630e-03 0 0E+00 1.172511E+03 0E+00 94.57361840029826
1.64523e+01 5.27590e-03 0 0E+00 1.172422E+03 0E+00 94.56644870802144
1.65227e+01 5.27502e-03 0 0E+00 1.172227E+03 0E+00 94.55067538501247
1.65932e+01 5.27488e-03 0 0E+00 1.172196E+03 0E+00 94.54816599271558
1.66636e+01 5.27426e-03 0 0E+00 1.172058E+03 0E+00 94.53705296968654
1.67341e+01 5.27299e-03 0 0E+00 1.171776E+03 0E+00 94.51428919670767
1.68046e+01 5.27263e-03 0 0E+00 1.171696E+03 0E+00 94.50783647365856
1.68750e+01 5.27199e-03 0 0E+00 1.171553E+03 0E+00 94.49636496601565
1.69455e+01 5.27089e-03 0 0E+00 1.171309E+03 0E+00 94.47664831225444
1.70159e+01 5.27031e-03 0 0E+00 1.17118E+03 0E+00 94.46625225845307
1.70864e+01 5.26976e-03 0 0E+00 1.171058E+03 0E+00 94.45639393157245
1.71569e+01 5.26884e-03 0 0E+00 1.170853E+03 0E+00 94.4399036393358
1.72273e+01 5.26773e-03 0 0E+00 1.170607E+03 0E+00 94.42000774326766
1.72978e+01 5.26778e-03 0 0E+00 1.170618E+03 0E+00 94.42090395480224
1.73682e+01 5.26666e-03 0 0E+00 1.170369E+03 0E+00 94.40082881642721
1.74387e+01 5.26573e-03 0 0E+00 1.170162E+03 0E+00 94.38415928188361
1.75092e+01 5.26520e-03 0 0E+00 1.170044E+03 0E+00 94.37465943961685
1.75796e+01 5.26393e-03 0 0E+00 1.169762E+03 0E+00 94.35189566663799
1.76501e+01 5.26333e-03 0 0E+00 1.169629E+03 0E+00 94.34114112822277
1.77205e+01 5.26225e-03 0 0E+00 1.169389E+03 0E+00 94.32178295907538
1.77909e+01 5.26169e-03 0 0E+00 1.169264E+03 0E+00 94.31174538988786
1.78613e+01 5.26131e-03 0 0E+00 1.16918E+03 0E+00 94.3049341822249
1.79318e+01 5.26113e-03 0 0E+00 1.16914E+03 0E+00 94.30170782070034
1.80022e+01 5.25972e-03 0 0E+00 1.168827E+03 0E+00 94.27643465542458
1.80727e+01 5.26019e-03 0 0E+00 1.168931E+03 0E+00 94.28485904384983
