V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
1.00000e+01 2.40321e-05 4.1 5.861488E-06 5.340467E+00 9.111111E+05
1.00000e+01 2.39914e-05 4.1 5.851561E-06 5.331422E+00 9.111111E+05
1.00000e+01 2.40537e-05 4.1 5.866756E-06 5.345267E+00 9.111111E+05
1.00000e+01 2.39007e-05 4.1 5.829439E-06 5.311267E+00 9.111111E+05
1.00000e+01 2.39167e-05 4.1 5.833341E-06 5.314822E+00 9.111111E+05
1.00000e+01 2.39008e-05 4.1 5.829463E-06 5.311289E+00 9.111111E+05
1.00000e+01 2.38991e-05 4.1 5.829049E-06 5.310911E+00 9.111111E+05
1.00000e+01 2.38997e-05 4.1 5.829195E-06 5.311044E+00 9.111111E+05
1.00000e+01 2.38576e-05 4.1 5.818927E-06 5.301689E+00 9.111111E+05
1.00000e+01 2.38441e-05 4.1 5.815634E-06 5.298689E+00 9.111111E+05
1.00000e+01 2.39334e-05 4.1 5.837415E-06 5.318533E+00 9.111111E+05
1.00000e+01 2.38892e-05 4.1 5.826634E-06 5.308711E+00 9.111111E+05
1.00000e+01 2.38962e-05 4.1 5.828341E-06 5.310267E+00 9.111111E+05
1.00000e+01 2.38212e-05 4.1 5.810049E-06 5.2936E+00 9.111111E+05
1.00000e+01 2.38135e-05 4.1 5.808171E-06 5.291889E+00 9.111111E+05
1.00000e+01 2.38068e-05 4.1 5.806537E-06 5.2904E+00 9.111111E+05
1.00000e+01 2.37644e-05 4.1 5.796195E-06 5.280978E+00 9.111111E+05
1.00000e+01 2.36952e-05 4.1 5.779317E-06 5.2656E+00 9.111111E+05
1.00000e+01 2.36479e-05 4.1 5.76778E-06 5.255089E+00 9.111111E+05
1.00000e+01 2.36193e-05 4.1 5.760805E-06 5.248733E+00 9.111111E+05
1.00000e+01 2.36736e-05 4.1 5.774049E-06 5.2608E+00 9.111111E+05
1.00000e+01 2.37463e-05 4.1 5.79178E-06 5.276956E+00 9.111111E+05
1.00000e+01 2.35624e-05 4.1 5.746927E-06 5.236089E+00 9.111111E+05
1.00000e+01 2.36274e-05 4.1 5.76278E-06 5.250533E+00 9.111111E+05
1.00000e+01 2.37424e-05 4.1 5.790829E-06 5.276089E+00 9.111111E+05
1.00000e+01 2.35521e-05 4.1 5.744415E-06 5.2338E+00 9.111111E+05
1.00000e+01 2.36030e-05 4.1 5.756829E-06 5.245111E+00 9.111111E+05
1.00000e+01 2.35564e-05 4.1 5.745463E-06 5.234756E+00 9.111111E+05
1.00000e+01 2.36090e-05 4.1 5.758293E-06 5.246444E+00 9.111111E+05
1.00000e+01 2.36777e-05 4.1 5.775049E-06 5.261711E+00 9.111111E+05
1.00000e+01 2.34594e-05 4.1 5.721805E-06 5.2132E+00 9.111111E+05
1.00000e+01 2.34287e-05 4.1 5.714317E-06 5.206378E+00 9.111111E+05
1.00000e+01 2.35423e-05 4.1 5.742024E-06 5.231622E+00 9.111111E+05
1.00000e+01 2.35450e-05 4.1 5.742683E-06 5.232222E+00 9.111111E+05
1.00000e+01 2.35834e-05 4.1 5.752049E-06 5.240756E+00 9.111111E+05
1.00000e+01 2.35162e-05 4.1 5.735659E-06 5.225822E+00 9.111111E+05
1.00000e+01 2.34682e-05 4.1 5.723951E-06 5.215156E+00 9.111111E+05
1.00000e+01 2.42514e-05 4.1 5.914976E-06 5.3892E+00 9.111111E+05
1.00000e+01 2.34695e-05 4.1 5.724268E-06 5.215444E+00 9.111111E+05
1.00000e+01 2.53489e-05 4.1 6.182659E-06 5.633089E+00 9.111111E+05
1.00000e+01 2.46483e-05 4.1 6.01178E-06 5.4774E+00 9.111111E+05
1.00000e+01 2.41893e-05 4.1 5.899829E-06 5.3754E+00 9.111111E+05
1.00000e+01 2.56765e-05 4.1 6.262561E-06 5.705889E+00 9.111111E+05
1.00000e+01 2.47582e-05 4.1 6.038585E-06 5.501822E+00 9.111111E+05
1.00000e+01 2.49627e-05 4.1 6.088463E-06 5.547267E+00 9.111111E+05
1.00000e+01 2.39023e-05 4.1 5.829829E-06 5.311622E+00 9.111111E+05
1.00000e+01 2.43267e-05 4.1 5.933341E-06 5.405933E+00 9.111111E+05
1.00000e+01 2.43755e-05 4.1 5.945244E-06 5.416778E+00 9.111111E+05
1.00000e+01 2.55349e-05 4.1 6.228024E-06 5.674422E+00 9.111111E+05
1.00000e+01 2.46227e-05 4.1 6.005537E-06 5.471711E+00 9.111111E+05
1.00000e+01 2.42514e-05 4.1 5.914976E-06 5.3892E+00 9.111111E+05
1.00000e+01 2.46474e-05 4.1 6.011561E-06 5.4772E+00 9.111111E+05
1.00000e+01 2.44141e-05 4.1 5.954659E-06 5.425356E+00 9.111111E+05
1.00000e+01 2.44677e-05 4.1 5.967732E-06 5.437267E+00 9.111111E+05
1.00000e+01 2.43870e-05 4.1 5.948049E-06 5.419333E+00 9.111111E+05
1.00000e+01 2.42624e-05 4.1 5.917659E-06 5.391644E+00 9.111111E+05
